"거래금액","시군구","도로명주소","지번주소","아파트","거래유형","건축년도","전용면적","층","월","일","경도","위도","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","가장 가까운 역","세대수","최고층","세대당주차대수","난방방식","현관구조","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
46500,"대덕구","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770","금강엑슬루타워","중개거래",2012,118.307,31,9,15,"127.420343092106","36.4514649456114",5,61,41,40,4,0,63,11257,"갈마역",2312,50,1.61,"지역난방","계단식",3,2,1,0,0,0,0,1,0,0,0,1,1,0,0
33300,"대덕구","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770","금강엑슬루타워","중개거래",2012,84.956,30,9,16,"127.420343092106","36.4514649456114",5,61,41,40,4,0,63,11257,"갈마역",2312,50,1.61,"지역난방","계단식",3,2,1,0,0,0,0,1,0,0,0,1,1,0,0
35700,"대덕구","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787","금강센트럴파크서희스타힐스","중개거래",2020,77.99,11,9,16,"127.42533095965","36.4537958751814",5,70,36,45,2,0,70,11527,"대전복합터미널",835,33,1.2,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
30000,"대덕구","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770","금강엑슬루타워","직거래",2012,64.428,1,9,18,"127.420343092106","36.4514649456114",5,61,41,40,4,0,63,11257,"갈마역",2312,50,1.61,"지역난방","계단식",3,2,1,0,0,0,0,0,1,0,0,1,1,0,0
40500,"대덕구","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787","금강센트럴파크서희스타힐스","중개거래",2020,84.9918,18,9,18,"127.42533095965","36.4537958751814",5,70,36,45,2,0,70,11527,"대전복합터미널",835,33,1.2,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
11500,"대덕구","대덕구 석봉로44번길 13","대전시 대덕구 석봉동 178-2","유락A동","중개거래",1992,59.97,2,9,21,"127.427547868979","36.4465291242497",8,77,42,56,3,1,86,10707,"대전복합터미널",128,14,1,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
30300,"대덕구","대덕구 대덕대로 1587","대전시 대덕구 석봉동 771","금강로하스엘크루","중개거래",2017,59.9486,21,9,21,"127.422819735633","36.4529352696112",4,58,39,42,2,0,66,11455,"대전복합터미널",765,25,1.18,"지역난방","계단식",3,2,1,0,0,0,0,1,0,0,0,1,1,0,0
29000,"대덕구","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770","금강엑슬루타워","중개거래",2012,64.169,26,9,25,"127.420343092106","36.4514649456114",5,61,41,40,4,0,63,11257,"갈마역",2312,50,1.61,"지역난방","계단식",3,2,1,0,0,0,0,1,0,0,0,1,1,0,0
44500,"대덕구","대덕구 대덕대로 1555","대전시 대덕구 석봉동 770","금강엑슬루타워","중개거래",2012,141.366,9,9,26,"127.420343092106","36.4514649456114",5,61,41,40,4,0,63,11257,"갈마역",2312,50,1.61,"지역난방","계단식",3,2,1,0,0,0,0,1,0,0,0,1,1,0,0
37500,"대덕구","대덕구 대덕대로1585번길 44","대전시 대덕구 석봉동 787","금강센트럴파크서희스타힐스","중개거래",2020,84.9918,10,9,26,"127.42533095965","36.4537958751814",5,70,36,45,2,0,70,11527,"대전복합터미널",835,33,1.2,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
17300,"대덕구","대덕구 대덕대로1470번길 27","대전시 대덕구 목상동 185-1","상록수","중개거래",1999,59.96,3,9,9,"127.413198955857","36.4482779787907",5,44,8,8,3,1,23,10697,"갈마역",456,15,1.06,"지역난방","계단식",3,1,1,0,0,0,0,1,0,0,0,1,1,0,0
17400,"대덕구","대덕구 대덕대로1470번길 27","대전시 대덕구 목상동 185-1","상록수","중개거래",1999,59.96,9,9,16,"127.413198955857","36.4482779787907",5,44,8,8,3,1,23,10697,"갈마역",456,15,1.06,"지역난방","계단식",3,1,1,0,0,0,0,1,0,0,0,1,1,0,0
18000,"대덕구","대덕구 대덕대로1520번길 77","대전시 대덕구 목상동 207-25","평화로운","중개거래",2011,59.9788,9,9,17,"127.416118764775","36.4463038498806",6,61,18,21,3,2,46,10584,"갈마역",199,15,1,"지역난방","계단식",3,2,1,0,0,0,0,1,0,0,0,1,1,0,0
5900,"대덕구","대덕구 덕암로265번길 81","대전시 대덕구 덕암동 3-7","덕암","직거래",1998,41.87,2,9,1,"127.421889615573","36.4458871741315",6,68,43,56,5,1,83,10688,"대전복합터미널",250,15,0.7,"개별난방","계단식",2,1,1,0,0,0,0,0,1,1,0,0,1,0,0
6900,"대덕구","대덕구 덕암로265번길 81","대전시 대덕구 덕암동 3-7","덕암","중개거래",1998,34.58,9,9,5,"127.421889615573","36.4458871741315",6,68,43,56,5,1,83,10688,"대전복합터미널",250,15,0.7,"개별난방","계단식",2,1,1,0,0,0,0,1,0,1,0,0,1,0,0
7000,"대덕구","대덕구 덕암로265번길 81","대전시 대덕구 덕암동 3-7","덕암","중개거래",1998,41.87,14,9,7,"127.421889615573","36.4458871741315",6,68,43,56,5,1,83,10688,"대전복합터미널",250,15,0.7,"개별난방","계단식",2,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6200,"대덕구","대덕구 덕암로265번길 81","대전시 대덕구 덕암동 3-7","덕암","중개거래",1998,41.87,3,9,8,"127.421889615573","36.4458871741315",6,68,43,56,5,1,83,10688,"대전복합터미널",250,15,0.7,"개별난방","계단식",2,1,1,0,0,0,0,1,0,1,0,0,1,0,0
22000,"대덕구","대덕구 덕암로234번길 15","대전시 대덕구 덕암동 45-2","삼부덕암마을","중개거래",2000,84.69,19,9,14,"127.425363141989","36.4415470293468",4,38,28,37,3,1,61,10174,"대전복합터미널",292,25,1.03,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
16000,"대덕구","대덕구 덕암북로22번길 51","대전시 대덕구 덕암동 8-1","아트빌","중개거래",2003,84.745,4,9,21,"127.421998179067","36.4451934384533",6,68,41,57,6,1,84,10610,"대전복합터미널",19,7,1.05,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
32500,"대덕구","대덕구 덕암로 200","대전시 대덕구 평촌동 540-1","행복한마을","중개거래",2011,101.6236,11,9,4,"127.424177914783","36.438132065075",2,13,7,20,2,1,33,9809,"대전복합터미널",589,20,1.43,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
28500,"대덕구","대덕구 덕암로 200","대전시 대덕구 평촌동 540-1","행복한마을","중개거래",2011,84.5087,11,9,5,"127.424177914783","36.438132065075",2,13,7,20,2,1,33,9809,"대전복합터미널",589,20,1.43,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
23000,"대덕구","대덕구 대청로64번길 63","대전시 대덕구 신탄진동 22-2","새여울한신","직거래",1996,84.82,6,9,4,"127.436780352949","36.4509736456936",4,29,29,36,1,1,52,11169,"대전복합터미널",300,15,0.63,"개별난방","계단식",3,2,1,0,0,0,0,0,1,1,0,0,1,0,0
35000,"대덕구","대덕구 대청로 43","대전시 대덕구 신탄진동 771","대전동일스위트리버스카이1단지","중개거래",2021,68.0737,28,9,7,"127.431616424371","36.4535356773467",7,54,33,41,2,1,63,11462,"대전복합터미널",1757,43,1.3,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
21200,"대덕구","대덕구 대청로64번길 11","대전시 대덕구 신탄진동 22-1","새여울라이프","중개거래",1994,94.77,2,9,9,"127.436291850654","36.4526399608148",4,29,29,37,1,1,51,11354,"대전복합터미널",308,15,1.48,"개별난방","계단식",4,2,1,0,0,0,0,1,0,1,0,0,1,0,0
44300,"대덕구","대덕구 대청로 43","대전시 대덕구 신탄진동 771","대전동일스위트리버스카이1단지","중개거래",2021,84.9842,14,9,11,"127.431616424371","36.4535356773467",7,54,33,41,2,1,63,11462,"대전복합터미널",1757,43,1.3,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
9000,"대덕구","대덕구 신탄진남로 26","대전시 대덕구 신탄진동 166-3","흥진","중개거래",1992,59.45,13,9,13,"127.435293071397","36.4460376668026",4,38,32,46,3,1,63,10622,"대전복합터미널",96,14,0.66,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
34700,"대덕구","대덕구 대청로 43","대전시 대덕구 신탄진동 771","대전동일스위트리버스카이1단지","중개거래",2021,68.0737,31,9,16,"127.431616424371","36.4535356773467",7,54,33,41,2,1,63,11462,"대전복합터미널",1757,43,1.3,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
39500,"대덕구","대덕구 대청로 43","대전시 대덕구 신탄진동 771","대전동일스위트리버스카이1단지","중개거래",2021,77.3134,37,9,17,"127.431616424371","36.4535356773467",7,54,33,41,2,1,63,11462,"대전복합터미널",1757,43,1.3,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
11000,"대덕구","대덕구 신탄진로810번길 20","대전시 대덕구 신탄진동 141-28","골든리버","중개거래",2004,54.78,8,9,20,"127.430372268055","36.4497136722922",8,75,42,50,2,2,78,11044,"대전복합터미널",191,15,0.65,"개별난방","복도식",3,1,1,0,0,0,0,1,0,1,0,0,0,1,0
24500,"대덕구","대덕구 대청로64번길 63","대전시 대덕구 신탄진동 22-2","새여울한신","중개거래",1996,84.82,5,9,22,"127.436780352949","36.4509736456936",4,29,29,36,1,1,52,11169,"대전복합터미널",300,15,0.63,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
41000,"대덕구","대덕구 대청로 43","대전시 대덕구 신탄진동 771","대전동일스위트리버스카이1단지","중개거래",2021,77.0917,15,9,23,"127.431616424371","36.4535356773467",7,54,33,41,2,1,63,11462,"대전복합터미널",1757,43,1.3,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
40300,"대덕구","대덕구 대청로 43","대전시 대덕구 신탄진동 771","대전동일스위트리버스카이1단지","중개거래",2021,77.0917,26,9,23,"127.431616424371","36.4535356773467",7,54,33,41,2,1,63,11462,"대전복합터미널",1757,43,1.3,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
31000,"대덕구","대덕구 대전로1185번길 30","대전시 대덕구 오정동 55-5","양지마을","중개거래",1999,117.31,5,10,8,"127.414078115021","36.3596723110083",4,19,17,13,4,5,38,2284,"대전복합터미널",548,20,0.88,"중앙난방","계단식",4,2,1,0,0,0,0,1,0,0,1,0,1,0,0
22500,"대덕구","대덕구 한밭대로1003번길 25","대전시 대덕구 오정동 587-1","평화로운","중개거래",2007,59.8851,11,10,14,"127.408547675004","36.359406668558",6,19,16,6,4,2,21,2143,"대전 시청역",201,15,1.05,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
13500,"대덕구","대덕구 대전로1020번길 85","대전시 대덕구 오정동 464-1","한남","중개거래",1996,59.67,11,10,30,"127.419159185334","36.3495572206116",10,23,10,55,4,6,85,1582,"대전복합터미널",200,12,0.78,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
7300,"대덕구","대덕구 대화1길 77","대전시 대덕구 대화동 31-36","두레","중개거래",2001,35.8818,12,10,7,"127.416887641811","36.3635662386292",5,34,23,40,4,3,53,2310,"대전복합터미널",423,14,0.74,"개별난방","복도식",2,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6700,"대덕구","대덕구 대화1길 77","대전시 대덕구 대화동 31-36","두레","중개거래",2001,32.3658,7,10,17,"127.416887641811","36.3635662386292",5,34,23,40,4,3,53,2310,"대전복합터미널",423,14,0.74,"개별난방","복도식",2,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19000,"대덕구","대덕구 계족로761번길 24","대전시 대덕구 읍내동 54","현대","중개거래",1991,84.96,14,10,2,"127.425152170307","36.3785797222965",1,20,12,3,8,3,16,3304,"대전복합터미널",1344,18,0.48,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
15000,"대덕구","대덕구 신탄진로 217","대전시 대덕구 신대동 179","주공","중개거래",1987,39.72,1,10,12,"127.421779021774","36.3998581571491",2,8,4,4,0,0,6,5658,"대전복합터미널",540,5,0.8,"개별난방","계단식",2,1,1,0,0,0,0,1,0,1,0,0,1,0,0
21000,"대덕구","대덕구 신탄진로218번길 62","대전시 대덕구 와동 111","현대","중개거래",1994,84.99,10,10,15,"127.424803752277","36.4019466127843",2,8,4,4,0,0,6,5828,"대전복합터미널",656,18,0.64,"중앙난방","복도식",3,2,1,0,0,0,0,1,0,0,1,0,0,1,0
22500,"대덕구","대덕구 계족산로 135","대전시 대덕구 송촌동 462","선비마을4단지","중개거래",1999,59.61,13,10,5,"127.443848877024","36.3671722133627",10,144,23,59,3,0,67,1975,"대전복합터미널",1428,19,1.11,"개별난방","계단식",2,1,1,0,0,0,0,1,0,1,0,0,1,0,0
40000,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,84.9,9,10,7,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
25000,"대덕구","대덕구 동춘당로114번길 47","대전시 대덕구 송촌동 444","선비마을아파트2단지","중개거래",1999,59.82,19,10,7,"127.438909331195","36.3686046683734",10,163,55,71,9,1,81,2038,"대전복합터미널",1146,20,1.15,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
32200,"대덕구","대덕구 계족산로 135","대전시 대덕구 송촌동 462","선비마을4단지","중개거래",1999,84.91,5,10,10,"127.443848877024","36.3671722133627",10,144,23,59,3,0,67,1975,"대전복합터미널",1428,19,1.11,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
23000,"대덕구","대덕구 동춘당로114번길 47","대전시 대덕구 송촌동 444","선비마을아파트2단지","중개거래",1999,59.76,5,10,12,"127.438909331195","36.3686046683734",10,163,55,71,9,1,81,2038,"대전복합터미널",1146,20,1.15,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
24200,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,59.82,10,10,13,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
28000,"대덕구","대덕구 계족산로 136","대전시 대덕구 송촌동 494-1","선비마을5단지","중개거래",1999,75.63,14,10,13,"127.446263177647","36.3651246823553",6,138,26,62,4,1,66,1851,"대전복합터미널",1554,20,1.13,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
24800,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,59.94,15,10,13,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
24100,"대덕구","대덕구 동춘당로114번길 47","대전시 대덕구 송촌동 444","선비마을아파트2단지","중개거래",1999,59.76,4,10,14,"127.438909331195","36.3686046683734",10,163,55,71,9,1,81,2038,"대전복합터미널",1146,20,1.15,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
24800,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,59.94,12,10,14,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
58500,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,118.09,7,10,14,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",4,2,1,0,0,0,0,1,0,1,0,0,1,0,0
25750,"대덕구","대덕구 동춘당로114번길 47","대전시 대덕구 송촌동 444","선비마을아파트2단지","중개거래",1999,59.76,8,10,16,"127.438909331195","36.3686046683734",10,163,55,71,9,1,81,2038,"대전복합터미널",1146,20,1.15,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
37700,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,84.9,13,10,20,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
35700,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,84.9,18,10,21,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
24000,"대덕구","대덕구 동춘당로114번길 60","대전시 대덕구 송촌동 461-1","선비마을3단지","중개거래",1999,59.94,11,10,24,"127.441103713951","36.3678556445006",10,152,37,72,4,1,77,1984,"대전복합터미널",1872,20,1.14,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
32000,"대덕구","대덕구 계족산로 135","대전시 대덕구 송촌동 462","선비마을4단지","중개거래",1999,84.91,11,10,25,"127.443848877024","36.3671722133627",10,144,23,59,3,0,67,1975,"대전복합터미널",1428,19,1.11,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
30500,"대덕구","대덕구 계족로690번길 21","대전시 대덕구 법동 440-4","선비마을1","중개거래",1999,84.89,14,10,9,"127.430115365924","36.372922707094",10,101,42,15,9,4,51,2577,"대전복합터미널",1140,20,1.05,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
19000,"대덕구","대덕구 아리랑로 211","대전시 대덕구 법동 389","영진로얄","직거래",1990,84.88,6,10,11,"127.426553431711","36.3752271529311",4,48,33,3,9,3,29,2911,"대전복합터미널",600,15,0.7,"개별난방","계단식",3,2,1,0,0,0,0,0,1,1,0,0,1,0,0
16700,"대덕구","대덕구 동춘당로 151","대전시 대덕구 법동 195-1","그린타운","중개거래",1993,59.34,14,10,12,"127.435125103984","36.3667876926229",12,188,77,98,10,1,105,1833,"대전복합터미널",1050,15,0.82,"개별난방","복도식",2,1,1,0,0,0,0,1,0,1,0,0,0,1,0
34000,"대덕구","대덕구 동춘당로 178","대전시 대덕구 법동 191-1","보람","중개거래",1995,98.87,14,10,12,"127.431090247311","36.3690528127672",9,146,73,97,8,2,103,2139,"대전복합터미널",1735,15,0.99,"개별난방","계단식",4,2,1,0,0,0,0,1,0,1,0,0,1,0,0
20000,"대덕구","대덕구 계족로663번길 32","대전시 대덕구 법동 280-2","삼호","중개거래",1989,77.3,11,10,13,"127.425613457877","36.3728360970227",6,69,41,16,9,4,49,2691,"대전복합터미널",480,15,0.5,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
28000,"대덕구","대덕구 동춘당로 178","대전시 대덕구 법동 191-1","보람","중개거래",1995,83.25,5,10,14,"127.431090247311","36.3690528127672",9,146,73,97,8,2,103,2139,"대전복합터미널",1735,15,0.99,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
20000,"대덕구","대덕구 동춘당로 160","대전시 대덕구 법동 190","삼익소월","중개거래",1993,84.85,1,10,16,"127.434505755522","36.3691053240522",11,149,74,75,10,2,91,2094,"대전복합터미널",810,15,0.63,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
22500,"대덕구","대덕구 계족로690번길 21","대전시 대덕구 법동 440-4","선비마을1","중개거래",1999,59.87,8,10,16,"127.430115365924","36.372922707094",10,101,42,15,9,4,51,2577,"대전복합터미널",1140,20,1.05,"개별난방","계단식",3,1,1,0,0,0,0,1,0,1,0,0,1,0,0
27500,"대덕구","대덕구 동춘당로 151","대전시 대덕구 법동 195-1","그린타운","직거래",1993,84.93,10,10,17,"127.435125103984","36.3667876926229",12,188,77,98,10,1,105,1833,"대전복합터미널",1050,15,0.82,"개별난방","계단식",3,2,1,0,0,0,0,0,1,1,0,0,1,0,0
25500,"대덕구","대덕구 동춘당로 151","대전시 대덕구 법동 195-1","그린타운","중개거래",1993,84.93,12,10,19,"127.435125103984","36.3667876926229",12,188,77,98,10,1,105,1833,"대전복합터미널",1050,15,0.82,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
20000,"대덕구","대덕구 아리랑로 211","대전시 대덕구 법동 389","영진로얄","중개거래",1990,74.005,5,10,19,"127.426553431711","36.3752271529311",4,48,33,3,9,3,29,2911,"대전복합터미널",600,15,0.7,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
33000,"대덕구","대덕구 동춘당로 178","대전시 대덕구 법동 191-1","보람","직거래",1995,99.36,8,10,20,"127.431090247311","36.3690528127672",9,146,73,97,8,2,103,2139,"대전복합터미널",1735,15,0.99,"개별난방","계단식",3,2,1,0,0,0,0,0,1,1,0,0,1,0,0
44000,"대덕구","대덕구 중리북로 46","대전시 대덕구 법동 448","e편한세상대전법동","중개거래",2020,74.9979,16,10,20,"127.424895805379","36.3675270624729",7,80,59,63,8,4,75,2185,"대전복합터미널",1503,29,1.23,"개별난방","계단식",3,2,1,0,0,0,0,1,0,1,0,0,1,0,0
