"거래금액","건축년도","전용면적","층","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","세대수","최고층","세대당주차대수","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
34000,2017,59.98,19,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
26500,2016,51.99,7,6,130,40,63,1,2,112,6622,1401,25,1.16,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
43500,2016,74.8739,7,6,110,35,61,1,2,101,6440,460,24,1.32,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
33500,2002,84.67,15,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
15200,1997,49.59,3,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
19500,1997,59.47,5,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
15900,1997,49.59,18,6,87,29,53,1,1,80,5013,1734,25,0.52,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
18600,1999,59.47,16,10,168,76,68,3,3,151,6297,2187,23,0.62,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
34800,2017,59.98,6,5,113,37,63,1,3,107,6256,819,29,1.06,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
35000,2002,75.72,8,8,152,56,69,3,4,147,6137,750,23,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
15200,1997,49.59,16,13,178,68,70,4,3,171,5651,1886,25,0.53,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0
14700,2000,49.92,12,10,146,64,65,2,3,134,6593,1030,20,0.84,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0
45000,2016,84.94,10,6,130,40,63,1,2,112,6622,1401,25,1.16,3,2,0,0,1,0,0,0,1,0,0,1,1,0,0
22500,1997,59.47,9,6,87,29,53,1,1,80,5013,1734,25,0.52,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
22500,1995,59.88,9,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0
65000,1996,127.71,4,10,98,50,39,2,39,93,1260,788,17,1.4,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
25000,1993,59.89,1,8,96,58,39,2,37,101,1275,1230,15,0.5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
25000,1995,59.88,6,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
25900,1993,59.89,1,8,96,58,39,2,37,101,1275,1230,15,0.5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
59000,1996,100,11,10,98,50,39,2,39,93,1260,788,17,1.4,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
47500,1995,84.94,6,8,78,36,37,2,41,92,1436,720,15,0.97,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
29900,1993,59.89,5,8,96,58,39,2,37,101,1275,1230,15,0.5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
25000,1995,59.88,7,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
27000,1993,59.89,1,8,96,58,39,2,37,101,1275,1230,15,0.5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
39500,1995,76.57,6,8,78,36,37,2,41,92,1436,720,15,0.97,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
60000,1996,100,6,10,98,50,39,2,39,93,1260,788,17,1.4,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
59800,1996,100,14,10,98,50,39,2,39,93,1260,788,17,1.4,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
24500,1995,59.88,13,8,114,66,40,3,23,101,1059,1161,15,0.62,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0
29000,2005,76.609,7,5,72,7,16,3,0,45,3807,761,15,1.08,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
43000,2019,84.9986,25,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0
21000,2019,39.981,5,12,98,32,19,9,0,54,3345,1102,29,1.3,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
36700,2019,59.984,5,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
53000,2019,84.9986,11,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
33800,2005,80.8713,4,8,83,27,20,2,1,48,3122,708,24,1.4,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
25000,2019,59.984,19,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0
50800,2019,84.9986,12,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
22600,1991,75.76,5,12,106,35,26,9,0,57,3278,648,12,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
21000,1991,84.17,4,12,106,35,26,9,0,57,3278,648,12,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
51500,2019,84.9986,4,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
17000,1993,59.4,4,13,97,69,26,10,0,63,2960,948,20,0.84,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0
51800,2019,84.9244,15,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
17800,1993,59.4,10,13,97,69,26,10,0,63,2960,948,20,0.84,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0
19500,2019,39.981,23,12,98,32,19,9,0,54,3345,1102,29,1.3,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
34800,2006,76.959,16,7,73,24,21,2,0,49,3197,346,22,1.17,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
26000,1993,84.54,20,13,97,69,26,10,0,63,2960,948,20,0.84,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0
37000,2006,103.1941,1,13,101,70,29,10,0,63,2952,574,25,1.26,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0
40000,2019,59.984,23,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
41700,2019,72.8924,19,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
34000,2006,76.7407,17,13,101,70,29,10,0,63,2952,574,25,1.26,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
37500,2005,84.9806,3,8,83,27,20,2,1,48,3122,708,24,1.4,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
21500,1991,84.17,9,12,106,35,26,9,0,57,3278,648,12,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
35700,2019,59.984,3,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
16500,1993,59.4,6,13,97,69,26,10,0,63,2960,948,20,0.84,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0
15300,1993,59.4,4,13,97,69,26,10,0,63,2960,948,20,0.84,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0
39000,2005,84.9806,14,8,83,27,20,2,1,48,3122,708,24,1.4,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
29000,2019,45.204,20,12,98,32,19,9,0,54,3345,1102,29,1.3,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
44500,2019,72.9834,16,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
19000,1991,84.17,1,12,106,35,26,9,0,57,3278,648,12,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
35500,2005,83.2813,10,8,83,27,20,2,1,48,3122,708,24,1.4,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
37500,2006,84.9596,6,13,101,70,29,10,0,63,2952,574,25,1.26,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
38500,2019,59.984,7,12,98,32,19,9,0,54,3345,1102,29,1.3,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
18900,2002,59.9915,14,6,94,47,72,4,0,63,1705,210,15,1.02,2,2,0,0,1,0,0,1,0,1,0,0,0,1,0
15000,2002,59.9915,2,6,94,47,72,4,0,63,1705,210,15,1.02,2,2,0,0,1,0,0,1,0,1,0,0,0,1,0
62500,2022,84.7316,9,11,74,76,43,5,1,55,2076,1881,34,1.22,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
49500,2022,74.5251,23,11,74,76,43,5,1,55,2076,1881,34,1.22,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
53500,2022,74.5251,13,11,74,76,43,5,1,55,2076,1881,34,1.22,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
25000,1997,59.97,18,11,64,72,42,8,1,50,2246,746,20,0.76,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
22000,1997,59.97,12,11,64,72,42,8,1,50,2246,746,20,0.76,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
26000,1997,73.26,4,11,64,72,42,8,1,50,2246,746,20,0.76,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
15500,1996,59.976,1,6,42,17,14,2,0,35,4112,720,20,0.7,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
11000,1992,49.14,8,5,45,17,14,2,0,33,4271,499,13,0.31,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
17000,1996,59.94,14,5,45,18,12,2,0,36,4215,510,17,0.94,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
14300,2016,51.673,2,6,78,24,22,7,0,51,3888,71,9,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
6000,2012,23.2111,3,4,133,118,107,6,4,234,1022,78,8,0.21,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
4800,2012,22.5828,5,4,133,118,107,6,4,234,1022,78,8,0.21,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
7500,2000,34.944,6,5,95,77,78,6,0,126,1150,454,15,0.75,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7000,2000,34.944,4,5,95,77,78,6,0,126,1150,454,15,0.75,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
6900,2000,34.944,5,5,95,77,78,6,0,126,1150,454,15,0.75,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7300,2000,34.944,14,5,95,77,78,6,0,126,1150,454,15,0.75,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
14500,2004,59.7675,8,6,482,238,169,12,8,367,483,38,10,0.78,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
23000,1991,39.6,13,6,482,223,164,15,7,350,591,1380,15,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
22400,1991,39.6,7,6,482,223,164,15,7,350,591,1380,15,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
8700,2004,39.4118,9,8,403,312,226,6,14,369,310,100,12,0.54,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
14800,2006,56.73,6,6,485,238,170,12,8,369,485,48,10,0.58,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
62500,2020,72.471,5,5,233,138,127,4,7,272,986,428,22,1.22,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
18100,2018,48.7312,12,6,473,224,163,7,7,369,511,66,13,0.71,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
71800,2020,84.8747,3,5,233,138,127,4,7,272,986,428,22,1.22,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
27000,1991,52.29,14,6,482,223,164,15,7,350,591,1380,15,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0
55000,1991,84.76,6,6,482,223,164,15,7,350,591,1380,15,1,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
9200,2005,36.51,8,8,412,287,209,6,13,363,252,290,12,1.11,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
9000,2004,37.19,6,8,402,292,217,5,13,365,276,280,12,0.46,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
6600,2004,25.4225,5,8,402,292,217,5,13,365,276,280,12,0.46,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
21200,1991,39.6,3,6,482,223,164,15,7,350,591,1380,15,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
18000,2018,49.0784,4,6,473,224,163,7,7,369,511,66,13,0.71,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
46000,1994,84.72,8,8,481,233,158,9,9,372,345,598,12,1.01,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
11400,2009,40.411,12,6,169,154,117,7,6,272,773,171,13,1.16,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
10600,2019,27.035,14,5,156,135,116,6,6,262,866,204,14,0.54,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
35500,2002,84.97,1,9,94,66,95,6,2,171,1333,2398,23,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
27000,2002,59.981,2,9,94,66,95,6,2,171,1333,2398,23,1.31,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
37950,2002,84.951,22,9,94,66,95,6,2,171,1333,2398,23,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
44000,2002,114.931,15,9,94,66,95,6,2,171,1333,2398,23,1.31,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
45000,2002,114.931,9,9,94,66,95,6,2,171,1333,2398,23,1.31,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
36000,2002,84.97,2,9,94,66,95,6,2,171,1333,2398,23,1.31,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
45000,2002,114.931,8,9,94,66,95,6,2,171,1333,2398,23,1.31,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
36000,1994,165.64,2,9,64,16,25,0,1,62,1693,1632,14,1.19,5,2,0,0,1,0,0,1,0,0,1,0,1,0,0
35500,2004,67.9693,15,8,111,38,76,4,1,139,1362,2199,25,1.14,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
33800,1990,116.865,6,12,61,15,22,1,1,71,1679,730,15,1,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
20400,1990,70.13,11,12,61,15,22,1,1,71,1679,730,15,1,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
40000,1994,165.64,9,9,64,16,25,0,1,62,1693,1632,14,1.19,5,2,0,0,1,0,0,0,1,0,1,0,1,0,0
15000,1979,61.62,1,9,80,33,28,3,2,96,1839,220,5,0.45,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
37500,2004,84.8879,1,8,111,38,76,4,1,139,1362,2199,25,1.14,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
29500,1994,84.99,6,9,64,16,25,0,1,62,1693,1632,14,1.19,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
30000,2004,67.9693,1,8,111,38,76,4,1,139,1362,2199,25,1.14,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
29000,1994,84.99,12,9,64,16,25,0,1,62,1693,1632,14,1.19,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
10750,2001,40.5672,8,10,97,38,45,5,2,122,1559,251,14,0.7,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
39000,2004,84.8879,1,8,111,38,76,4,1,139,1362,2199,25,1.14,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
46000,1994,165.64,8,9,64,16,25,0,1,62,1693,1632,14,1.19,5,2,0,0,1,0,0,1,0,0,1,0,1,0,0
13000,1979,55.43,1,9,80,33,28,3,2,96,1839,220,5,0.45,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
29000,1994,84.99,6,9,64,16,25,0,1,62,1693,1632,14,1.19,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
22500,1994,71.93,4,9,64,16,25,0,1,62,1693,1632,14,1.19,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10000,1979,55.43,3,9,80,33,28,3,2,96,1839,220,5,0.45,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
35000,1994,101.88,6,9,64,16,25,0,1,62,1693,1632,14,1.19,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
27000,1995,59.9,5,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
27700,1995,59.9,8,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
43000,1995,84.94,3,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
8400,1998,39.9675,13,10,106,77,155,6,6,150,1223,307,14,0.65,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
19500,2020,49.9825,13,10,139,170,205,7,9,258,982,187,13,0.6,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
25000,2001,84.9755,5,10,62,18,39,3,1,65,1684,126,8,1.03,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
30000,1995,59.9,9,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
37000,2018,65.914,12,8,141,166,219,7,8,255,871,301,27,1.29,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
28500,2018,51.4405,9,8,141,166,219,7,8,255,871,301,27,1.29,2,2,0,0,1,0,0,1,0,1,0,0,1,0,0
20400,2006,84.92,6,10,206,233,197,9,8,300,892,70,12,0.87,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
3500,2012,18.9971,10,10,208,219,197,9,8,301,945,153,15,0.23,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
38000,1995,84.94,12,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
43000,1995,84.94,13,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
9150,2015,31.9635,9,9,153,178,218,7,9,270,857,72,9,0.72,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
24400,1994,84.68,2,7,63,19,67,5,3,88,1611,1980,15,0.84,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
30000,1995,59.9,10,9,213,224,190,7,11,278,698,2910,15,1.03,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
22000,1994,73.78,3,7,63,19,67,5,3,88,1611,1980,15,0.84,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
24000,2001,84.9755,7,10,62,18,39,3,1,65,1684,126,8,1.03,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
8500,1998,39.9675,7,10,106,77,155,6,6,150,1223,307,14,0.65,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10800,2002,53.6,4,11,212,220,196,9,8,299,909,50,10,0.58,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
20000,1988,78.82,1,11,179,196,204,7,9,283,905,700,10,1.2,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0
15000,2004,49.47,11,8,442,311,247,11,14,378,388,180,12,1.11,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
15000,1991,41.82,3,9,157,43,53,6,1,101,1245,870,15,0.37,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0
46000,1998,84.945,15,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
124000,1992,101.79,6,9,473,148,117,16,6,248,547,1632,15,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
41000,1993,84.99,5,8,99,35,26,5,4,48,1259,2010,15,0.87,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
80000,1992,101.94,3,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
41000,1993,84.99,4,8,99,35,26,5,4,48,1259,2010,15,0.87,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
78000,1991,122.73,6,9,174,44,49,5,2,99,1171,1260,15,1.5,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
41800,1995,84.95,6,11,224,235,175,11,8,284,277,406,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
41500,1993,84.99,13,8,99,35,26,5,4,48,1259,2010,15,0.87,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
43000,1994,84.885,9,5,122,43,20,8,19,65,1073,540,15,0.68,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
51000,1998,84.945,12,3,39,16,5,2,23,37,1380,1350,15,1.01,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
97000,1991,164.52,14,9,174,44,49,5,2,99,1171,1260,15,1.5,5,2,0,0,1,0,0,1,0,0,1,0,1,0,0
4300,2002,23.76,14,11,218,221,196,11,8,306,821,144,14,0.36,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
14800,2004,54.6225,7,8,442,311,247,11,14,378,388,180,12,1.11,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
6600,2003,34.5575,5,6,219,238,202,11,9,309,614,155,15,0.49,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
43000,1991,84.78,6,9,174,44,49,5,2,99,1171,1260,15,1.5,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
14000,2004,49.47,11,8,442,311,247,11,14,378,388,180,12,1.11,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
9300,2004,42.44,5,11,209,222,192,9,9,307,769,258,12,0.72,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
129000,1992,101.79,14,9,473,148,117,16,6,248,547,1632,15,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
31500,1993,71.52,9,8,99,35,26,5,4,48,1259,2010,15,0.87,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
119500,1993,117.76,5,9,481,180,118,15,6,287,497,1166,15,1.29,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
35000,1994,70.55,1,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
41000,1998,84.945,1,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
48500,1998,84.945,16,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
48500,1998,84.945,12,3,39,16,5,2,23,37,1380,1350,15,1.01,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
32500,1998,59.802,11,3,39,16,5,2,23,37,1380,1350,15,1.01,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
174000,1992,134.91,6,9,473,148,117,16,6,248,547,1632,15,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
104000,1993,117.76,1,9,481,180,118,15,6,287,497,1166,15,1.29,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
41700,1994,70.55,12,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
6800,2017,19.0734,5,9,221,245,198,11,9,310,695,98,10,0.52,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
35500,1998,59.802,10,3,39,16,5,2,23,37,1380,1350,15,1.01,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0
89800,1992,101.94,5,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
87000,1992,101.94,5,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
74500,1991,122.73,3,9,174,44,49,5,2,99,1171,1260,15,1.5,4,2,0,0,1,0,0,1,0,0,1,0,1,0,0
9300,2004,42.44,11,11,209,222,192,9,9,307,769,258,12,0.72,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
39700,1994,70.55,10,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
50000,1998,84.945,16,5,55,24,6,5,18,31,1235,2200,20,1.09,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
76500,1992,127.95,4,9,360,92,94,8,2,169,996,666,15,0.88,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
87500,1992,101.94,5,9,409,141,97,16,6,200,615,700,15,1.18,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
47000,1994,84.9,9,6,497,326,231,15,13,383,630,816,12,0.92,3,2,0,0,1,0,0,1,0,0,1,0,1,0,0
42000,1998,84.945,2,3,39,16,5,2,23,37,1380,1350,15,1.01,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
52000,1994,84.885,14,9,252,76,34,12,11,92,941,1230,15,0.71,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
40000,1994,70.55,14,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
116500,1992,101.79,3,9,473,148,117,16,6,248,547,1632,15,1.37,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0
39000,1994,70.55,5,9,252,76,34,12,11,92,941,1230,15,0.71,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
5800,2004,33.46,10,11,209,222,192,9,9,307,769,258,12,0.72,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
4450,2002,24.48,11,11,218,221,196,11,8,306,821,144,14,0.36,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
31900,1993,71.52,8,8,99,35,26,5,4,48,1259,2010,15,0.87,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0
7500,2019,18.0295,7,5,221,246,192,15,8,312,664,187,13,0.62,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
7200,2003,35.4375,8,7,220,247,202,11,9,309,649,129,15,0.44,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
18000,1993,49.77,5,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0
20500,1993,59.76,2,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
15000,1993,41.85,12,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
38000,1994,84.93,11,15,162,79,59,6,5,145,462,1950,15,0.94,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0
40500,1993,84.78,13,14,190,128,78,7,10,217,400,450,15,1.07,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
43700,1993,84.78,7,14,173,99,52,7,12,174,497,622,15,1,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
37900,1994,84.94,12,11,99,38,71,9,3,142,101,360,15,0.84,3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
15500,1993,41.85,13,13,141,73,41,6,6,116,637,1130,15,0.42,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0
66000,1994,101.88,12,12,195,129,153,7,9,252,193,1704,15,1.28,4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
22500,1993,59.76,5,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
22700,1993,59.76,10,10,94,38,73,8,4,127,313,1350,15,0.38,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0
