"","complexNo","complexName","realEstateTypeName","roadAddress","지번주소","totalHouseholdCount","highFloor","parkingPossibleCount","parkingCountByHousehold","heatMethodTypeCode","exclusiveArea","entranceType","roomCnt","bathroomCnt"
"2431","6033","정림","아파트","서구 정림서로 203-9","대전시 서구 정림동 409",90,5,0,0,"개별난방",49,"계단식","2","1"
"2432","119063","평화로운","아파트","서구 구봉로 451","대전시 서구 정림동 717",71,9,71,1,"개별난방",50,"계단식","3","1"
"2433","119063","평화로운","아파트","서구 구봉로 451","대전시 서구 정림동 717",71,9,71,1,"개별난방",51,"계단식","3","1"
"2434","119063","평화로운","아파트","서구 구봉로 451","대전시 서구 정림동 717",71,9,71,1,"개별난방",51,"계단식","3","1"
"2435","119063","평화로운","아파트","서구 구봉로 451","대전시 서구 정림동 717",71,9,71,1,"개별난방",51,"계단식","3","1"
"2436","119063","평화로운","아파트","서구 구봉로 451","대전시 서구 정림동 717",71,9,71,1,"개별난방",59,"계단식","3","1"
"2437","119063","평화로운","아파트","서구 구봉로 451","대전시 서구 정림동 717",71,9,71,1,"개별난방",59,"계단식","3","1"
"2438","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2439","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2440","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2441","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2442","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2443","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2444","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2445","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2446","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2447","151149","한화포레나대전월평공원1단지","아파트분양권","서구 NA","대전시 서구 정림동 산 23-21번지 일원",659,28,904,1.37,"개별난방",84,"계단식","3","2"
"2448","120178","e편한세상둔산1단지","아파트","서구 계룡로615번길 69","대전시 서구 탄방동 1485",348,22,435,1.25,"개별난방",59,"계단식","3","2"
"2449","120178","e편한세상둔산1단지","아파트","서구 계룡로615번길 69","대전시 서구 탄방동 1485",348,22,435,1.25,"개별난방",72,"계단식","3","2"
"2450","120178","e편한세상둔산1단지","아파트","서구 계룡로615번길 69","대전시 서구 탄방동 1485",348,22,435,1.25,"개별난방",84,"계단식","3","2"
"2451","120178","e편한세상둔산1단지","아파트","서구 계룡로615번길 69","대전시 서구 탄방동 1485",348,22,435,1.25,"개별난방",84,"계단식","3","2"
"2452","120178","e편한세상둔산1단지","아파트","서구 계룡로615번길 69","대전시 서구 탄방동 1485",348,22,435,1.25,"개별난방",84,"계단식","3","2"
"2453","120178","e편한세상둔산1단지","아파트","서구 계룡로615번길 69","대전시 서구 탄방동 1485",348,22,435,1.25,"개별난방",103,"계단식","3","2"
"2454","120179","e편한세상둔산2단지","아파트","서구 계룡로615번길 82","대전시 서구 탄방동 1486",428,22,524,1.22,"개별난방",59,"계단식","3","2"
"2455","120179","e편한세상둔산2단지","아파트","서구 계룡로615번길 82","대전시 서구 탄방동 1486",428,22,524,1.22,"개별난방",72,"계단식","3","2"
"2456","120179","e편한세상둔산2단지","아파트","서구 계룡로615번길 82","대전시 서구 탄방동 1486",428,22,524,1.22,"개별난방",72,"계단식","3","2"
"2457","120179","e편한세상둔산2단지","아파트","서구 계룡로615번길 82","대전시 서구 탄방동 1486",428,22,524,1.22,"개별난방",84,"계단식","3","2"
"2458","120179","e편한세상둔산2단지","아파트","서구 계룡로615번길 82","대전시 서구 탄방동 1486",428,22,524,1.22,"개별난방",84,"계단식","3","2"
"2459","120179","e편한세상둔산2단지","아파트","서구 계룡로615번길 82","대전시 서구 탄방동 1486",428,22,524,1.22,"개별난방",103,"계단식","3","2"
"2460","5777","개나리","아파트","서구 문정로10번길 39","대전시 서구 탄방동 626",366,12,370,1.01,"개별난방",59,"계단식","3","1"
"2461","5777","개나리","아파트","서구 문정로10번길 39","대전시 서구 탄방동 626",366,12,370,1.01,"개별난방",84,"계단식","3","2"
"2462","103148","갤러리빌6차(도시형)","아파트","서구 도솔로411번길 40","대전시 서구 탄방동 776",78,6,25,0.32,"개별난방",19,"복도식","1","1"
"2463","103148","갤러리빌6차(도시형)","아파트","서구 도솔로411번길 40","대전시 서구 탄방동 776",78,6,25,0.32,"개별난방",21,"복도식","1","1"
"2464","103148","갤러리빌6차(도시형)","아파트","서구 도솔로411번길 40","대전시 서구 탄방동 776",78,6,25,0.32,"개별난방",26,"복도식","1","1"
"2465","103148","갤러리빌6차(도시형)","아파트","서구 도솔로411번길 40","대전시 서구 탄방동 776",78,6,25,0.32,"개별난방",26,"복도식","1","1"
"2466","5780","공작한양","아파트","서구 문정로 131","대전시 서구 탄방동 835",1074,15,0,0,"지역난방",72,"계단식","3","1"
"2467","5780","공작한양","아파트","서구 문정로 131","대전시 서구 탄방동 835",1074,15,0,0,"지역난방",84,"계단식","3","2"
"2468","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",61,"계단식","2","1"
"2469","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",62,"계단식","2","1"
"2470","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",67,"계단식","3","2"
"2471","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",79,"계단식","3","2"
"2472","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",80,"계단식","3","2"
"2473","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",80,"계단식","3","2"
"2474","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",94,"계단식","3","2"
"2475","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",96,"계단식","3","2"
"2476","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",97,"계단식","3","2"
"2477","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",101,"계단식","3","2"
"2478","107127","그린타워","아파트","서구 계룡로629번길 43","대전시 서구 탄방동 86-9",19,7,25,1.31,"개별난방",129,"계단식","4","2"
"2479","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",34,"복도식","1","1"
"2480","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",35,"복도식","1","1"
"2481","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",43,"복도식","1","1"
"2482","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",49,"복도식","1","1"
"2483","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",53,"복도식","2","1"
"2484","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",59,"복도식","2","1"
"2485","24208","네스트빌(주상복합)","아파트","서구 탄방로 12","대전시 서구 탄방동 795",38,10,30,0.78,"개별난방",82,"복도식","3","1"
"2486","127635","다온채(도시형)","아파트","서구 문정로 26","대전시 서구 탄방동 601",45,11,30,0.66,"개별난방",20,"복도식","1","1"
"2487","127635","다온채(도시형)","아파트","서구 문정로 26","대전시 서구 탄방동 601",45,11,30,0.66,"개별난방",22,"복도식","1","1"
"2488","127635","다온채(도시형)","아파트","서구 문정로 26","대전시 서구 탄방동 601",45,11,30,0.66,"개별난방",24,"복도식","1","1"
"2489","127635","다온채(도시형)","아파트","서구 문정로 26","대전시 서구 탄방동 601",45,11,30,0.66,"개별난방",34,"복도식","1","1"
"2490","127635","다온채(도시형)","아파트","서구 문정로 26","대전시 서구 탄방동 601",45,11,30,0.66,"개별난방",43,"계단식","1","1"
"2491","120076","더퍼스트(도시형)","아파트","서구 문정로2번길 127","대전시 서구 탄방동 678",80,10,40,0.5,"개별난방",19,"계단식","1","1"
"2492","120076","더퍼스트(도시형)","아파트","서구 문정로2번길 127","대전시 서구 탄방동 678",80,10,40,0.5,"개별난방",19,"계단식","1","1"
"2493","120076","더퍼스트(도시형)","아파트","서구 문정로2번길 127","대전시 서구 탄방동 678",80,10,40,0.5,"개별난방",20,"계단식","1","1"
"2494","120076","더퍼스트(도시형)","아파트","서구 문정로2번길 127","대전시 서구 탄방동 678",80,10,40,0.5,"개별난방",20,"계단식","1","1"
"2495","120076","더퍼스트(도시형)","아파트","서구 문정로2번길 127","대전시 서구 탄방동 678",80,10,40,0.5,"개별난방",31,"계단식","1","1"
"2496","120076","더퍼스트(도시형)","아파트","서구 문정로2번길 127","대전시 서구 탄방동 678",80,10,40,0.5,"개별난방",40,"계단식","1","1"
"2497","12811","둔산시티빌5차(주상복합)","아파트","서구 문정로2번길 123","대전시 서구 탄방동 677",80,12,38,0.47,"개별난방",36,"계단식","2","1"
"2498","107722","럭시드(도시형)","아파트","서구 문정로90번길 51","대전시 서구 탄방동 783",108,6,32,0.29,"개별난방",20,"복도식","1","1"
"2499","107722","럭시드(도시형)","아파트","서구 문정로90번길 51","대전시 서구 탄방동 783",108,6,32,0.29,"개별난방",19,"복도식","1","1"
"2500","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",35,"계단식","2","1"
"2501","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",44,"계단식","2","1"
"2502","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",47,"계단식","2","1"
"2503","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",49,"계단식","2","1"
"2504","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",58,"계단식","2","1"
"2505","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",62,"계단식","2","1"
"2506","23831","메이저타운(주상복합)","아파트","서구 문정로40번길 64","대전시 서구 탄방동 641",70,12,61,0.87,"개별난방",61,"계단식","2","1"
"2507","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",22,"계단식","1","1"
"2508","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",26,"계단식","1","1"
"2509","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",27,"계단식","1","1"
"2510","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",33,"계단식","1","1"
"2511","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",33,"계단식","2","1"
"2512","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",39,"계단식","1","1"
"2513","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",41,"계단식","2","1"
"2514","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",51,"계단식","2","1"
"2515","104753","미드림(주상복합)","아파트","서구 탄방로 10","대전시 서구 탄방동 794",48,10,28,0.58,"개별난방",56,"계단식","2","1"
"2516","5783","산호","아파트","서구 계룡로571번길 65","대전시 서구 탄방동 689",654,12,654,1,"개별난방",40,"복도식","2","1"
"2517","5783","산호","아파트","서구 계룡로571번길 65","대전시 서구 탄방동 689",654,12,654,1,"개별난방",84,"계단식","3","2"
"2518","124271","수팰리스(도시형)","아파트","서구 탄방로 26","대전시 서구 탄방동 781",66,13,47,0.71,"개별난방",48,"계단식","2","1"
"2519","124271","수팰리스(도시형)","아파트","서구 탄방로 26","대전시 서구 탄방동 781",66,13,47,0.71,"개별난방",49,"계단식","2","1"
"2520","124271","수팰리스(도시형)","아파트","서구 탄방로 26","대전시 서구 탄방동 781",66,13,47,0.71,"개별난방",49,"계단식","2","1"
"2521","13073","스위트빌(주상복합)","아파트","서구 문정로2번길 33","대전시 서구 탄방동 636",280,12,131,0.46,"개별난방",25,"계단식","1","1"
"2522","13073","스위트빌(주상복합)","아파트","서구 문정로2번길 33","대전시 서구 탄방동 636",280,12,131,0.46,"개별난방",27,"계단식","1","1"
"2523","13073","스위트빌(주상복합)","아파트","서구 문정로2번길 33","대전시 서구 탄방동 636",280,12,131,0.46,"개별난방",36,"계단식","2","1"
"2524","13073","스위트빌(주상복합)","아파트","서구 문정로2번길 33","대전시 서구 탄방동 636",280,12,131,0.46,"개별난방",37,"계단식","2","1"
"2525","13073","스위트빌(주상복합)","아파트","서구 문정로2번길 33","대전시 서구 탄방동 636",280,12,131,0.46,"개별난방",39,"계단식","2","1"
"2526","12740","시티빌1차(주상복합)","아파트","서구 계룡로509번길 7","대전시 서구 탄방동 610",155,15,114,0.73,"개별난방",47,"계단식","2","1"
"2527","12740","시티빌1차(주상복합)","아파트","서구 계룡로509번길 7","대전시 서구 탄방동 610",155,15,114,0.73,"개별난방",59,"계단식","2","1"
"2528","12740","시티빌1차(주상복합)","아파트","서구 계룡로509번길 7","대전시 서구 탄방동 610",155,15,114,0.73,"개별난방",59,"계단식","2","1"
"2529","13072","시티빌2차(주상복합)","아파트","서구 문정로2번길 25","대전시 서구 탄방동 635",86,12,53,0.61,"개별난방",32,"계단식","2","1"
"2530","13072","시티빌2차(주상복합)","아파트","서구 문정로2번길 25","대전시 서구 탄방동 635",86,12,53,0.61,"개별난방",42,"복도식","2","1"
"2531","13072","시티빌2차(주상복합)","아파트","서구 문정로2번길 25","대전시 서구 탄방동 635",86,12,53,0.61,"개별난방",48,"복도식","2","1"
"2532","13072","시티빌2차(주상복합)","아파트","서구 문정로2번길 25","대전시 서구 탄방동 635",86,12,53,0.61,"개별난방",51,"복도식","2","1"
"2533","13023","시티빌3차(주상복합)","아파트","서구 문정로2번길 51","대전시 서구 탄방동 638",290,12,323,1.11,"개별난방",36,"계단식","2","1"
"2534","13023","시티빌3차(주상복합)","아파트","서구 문정로2번길 51","대전시 서구 탄방동 638",290,12,323,1.11,"개별난방",39,"계단식","2","1"
"2535","13024","시티빌4차(주상복합)","아파트","서구 문정로2번길 109","대전시 서구 탄방동 674",56,12,50,0.89,"개별난방",50,"계단식","2","1"
"2536","13024","시티빌4차(주상복합)","아파트","서구 문정로2번길 109","대전시 서구 탄방동 674",56,12,50,0.89,"개별난방",58,"계단식","2","1"
"2537","13024","시티빌4차(주상복합)","아파트","서구 문정로2번길 109","대전시 서구 탄방동 674",56,12,50,0.89,"개별난방",70,"계단식","3","2"
"2538","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",21,"복도식","1","1"
"2539","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",21,"복도식","1","1"
"2540","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",22,"복도식","1","1"
"2541","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",22,"복도식","1","1"
"2542","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",22,"복도식","1","1"
"2543","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",22,"복도식","1","1"
"2544","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",26,"복도식","1","1"
"2545","122511","에코빌(도시형)","아파트","서구 문정로90번길 77","대전시 서구 탄방동 769",48,6,32,0.66,"개별난방",27,"복도식","1","1"
"2546","25459","엘아이지건영리가","아파트","서구 계룡로583번길 12","대전시 서구 탄방동 53-1",101,15,184,1.82,"개별난방",113,"계단식","4","2"
"2547","25459","엘아이지건영리가","아파트","서구 계룡로583번길 12","대전시 서구 탄방동 53-1",101,15,184,1.82,"개별난방",133,"계단식","4","2"
"2548","25459","엘아이지건영리가","아파트","서구 계룡로583번길 12","대전시 서구 탄방동 53-1",101,15,184,1.82,"개별난방",171,"계단식","6","2"
"2549","107723","원스탑(도시형)","아파트","서구 문정로90번길 67","대전시 서구 탄방동 767",52,6,14,0.26,"개별난방",18,"복도식","1","1"
"2550","107723","원스탑(도시형)","아파트","서구 문정로90번길 67","대전시 서구 탄방동 767",52,6,14,0.26,"개별난방",19,"복도식","1","1"
"2551","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",30,"복도식","1","1"
"2552","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",33,"계단식","2","1"
"2553","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",34,"계단식","2","1"
"2554","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",34,"계단식","2","1"
"2555","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",36,"복도식","1","1"
"2556","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",38,"복도식","1","1"
"2557","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",43,"계단식","2","1"
"2558","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",45,"복도식","1","1"
"2559","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",48,"계단식","3","1"
"2560","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",51,"복도식","2","1"
"2561","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",52,"계단식","3","1"
"2562","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",53,"계단식","3","1"
"2563","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",54,"복도식","2","1"
"2564","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",57,"계단식","3","1"
"2565","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",58,"복도식","3","1"
"2566","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",62,"복도식","3","2"
"2567","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",64,"계단식","3","2"
"2568","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",67,"계단식","3","2"
"2569","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",71,"복도식","3","2"
"2570","22723","위즈(주상복합)","아파트","서구 계룡로583번길 55","대전시 서구 탄방동 779",94,12,69,0.73,"개별난방",74,"복도식","3","2"
"2571","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",49,"계단식","2","1"
"2572","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",61,"계단식","2","1"
"2573","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",66,"계단식","3","2"
"2574","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",66,"계단식","3","2"
"2575","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",79,"계단식","3","2"
"2576","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",78,"계단식","3","2"
"2577","25952","젠트리움(주상복합)","아파트","서구 계룡로583번길 49","대전시 서구 탄방동 778",50,12,60,1.2,"개별난방",83,"계단식","3","2"
"2578","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",37,"계단식","2","1"
"2579","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",39,"계단식","2","1"
"2580","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",39,"계단식","2","1"
"2581","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",40,"계단식","2","1"
"2582","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",42,"계단식","2","1"
"2583","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",48,"계단식","2","1"
"2584","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",48,"계단식","2","1"
"2585","17496","주안에쉐르(주상복합)","아파트","서구 계룡로509번길 6","대전시 서구 탄방동 634",100,12,54,0.54,"개별난방",55,"계단식","2","1"
"2586","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",131,"계단식","4","2"
"2587","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",134,"계단식","4","2"
"2588","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",140,"계단식","4","2"
"2589","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",146,"계단식","4","2"
"2590","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",148,"계단식","4","2"
"2591","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",156,"계단식","4","2"
"2592","103318","타워렉스(주상복합)","아파트","서구 문정로 96","대전시 서구 탄방동 792",19,12,0,0,"개별난방",159,"계단식","4","2"
"2593","14062","탑스빌(주상복합)","아파트","서구 문정로2번길 113","대전시 서구 탄방동 675",136,14,97,0.71,"개별난방",35,"복도식","2","1"
"2594","14062","탑스빌(주상복합)","아파트","서구 문정로2번길 113","대전시 서구 탄방동 675",136,14,97,0.71,"개별난방",36,"복도식","2","1"
"2595","14062","탑스빌(주상복합)","아파트","서구 문정로2번길 113","대전시 서구 탄방동 675",136,14,97,0.71,"개별난방",59,"복도식","3","1"
"2596","5792","한가람","아파트","서구 문예로 16","대전시 서구 탄방동 834",1380,15,1380,1,"지역난방",39,"복도식","1","1"
"2597","5792","한가람","아파트","서구 문예로 16","대전시 서구 탄방동 834",1380,15,1380,1,"지역난방",52,"복도식","2","1"
"2598","5792","한가람","아파트","서구 문예로 16","대전시 서구 탄방동 834",1380,15,1380,1,"지역난방",59,"복도식","3","1"
"2599","5792","한가람","아파트","서구 문예로 16","대전시 서구 탄방동 834",1380,15,1380,1,"지역난방",84,"계단식","3","2"
"2600","5792","한가람","아파트","서구 문예로 16","대전시 서구 탄방동 834",1380,15,1380,1,"지역난방",84,"계단식","3","2"
"2601","5793","한우리","아파트","서구 문정로90번길 60","대전시 서구 탄방동 765",598,12,604,1.01,"지역난방",72,"계단식","3","1"
"2602","5793","한우리","아파트","서구 문정로90번길 60","대전시 서구 탄방동 765",598,12,604,1.01,"지역난방",84,"계단식","3","2"
"2603","122872","도룡포레미소지움","아파트","유성구 대덕대로541번길 99","대전시 유성구 가정동 277",232,12,373,1.6,"개별난방",61,"계단식","3","2"
"2604","122872","도룡포레미소지움","아파트","유성구 대덕대로541번길 99","대전시 유성구 가정동 277",232,12,373,1.6,"개별난방",61,"계단식","3","2"
"2605","122872","도룡포레미소지움","아파트","유성구 대덕대로541번길 99","대전시 유성구 가정동 277",232,12,373,1.6,"개별난방",79,"계단식","3","2"
"2606","122872","도룡포레미소지움","아파트","유성구 대덕대로541번길 99","대전시 유성구 가정동 277",232,12,373,1.6,"개별난방",84,"계단식","3","2"
"2607","122872","도룡포레미소지움","아파트","유성구 대덕대로541번길 99","대전시 유성구 가정동 277",232,12,373,1.6,"개별난방",84,"계단식","3","2"
"2608","122872","도룡포레미소지움","아파트","유성구 대덕대로541번길 99","대전시 유성구 가정동 277",232,12,373,1.6,"개별난방",102,"계단식","3","2"
"2609","100352","대전학하지구오투그란데미학","아파트","유성구 학하남로 10","대전시 유성구 계산동 721",1000,25,1745,1.74,"지역난방",92,"계단식","4","2"
"2610","100352","대전학하지구오투그란데미학","아파트","유성구 학하남로 10","대전시 유성구 계산동 721",1000,25,1745,1.74,"지역난방",92,"계단식","4","2"
"2611","100352","대전학하지구오투그란데미학","아파트","유성구 학하남로 10","대전시 유성구 계산동 721",1000,25,1745,1.74,"지역난방",92,"계단식","4","2"
"2612","100352","대전학하지구오투그란데미학","아파트","유성구 학하남로 10","대전시 유성구 계산동 721",1000,25,1745,1.74,"지역난방",92,"계단식","4","2"
"2613","100352","대전학하지구오투그란데미학","아파트","유성구 학하남로 10","대전시 유성구 계산동 721",1000,25,1745,1.74,"지역난방",92,"계단식","4","2"
